col1_1,logSFR_total_1,ID_1,logM_total_1,M_total_1,sSFR_1,logSFR_pred_1,logSFR_pred_sigma_1,t_sf_up,t_sf_sigma_up,tau_up,tau_sigma_up,A_up,A_sigma_up,x_up,x_sigma_up,diff_1,flag_1,col1_2,logSFR_total_2,ID_2,logM_total_2,M_total_2,sSFR_2,logSFR_pred_2,logSFR_pred_sigma_2,t_sf_np,t_sf_sigma_np,tau_np,tau_sigma_np,A_np,A_sigma_np,x_np,x_sigma_np,diff_2,flag_2,logM_total_3,sSFR_3,ID_3,x_n,tau_n,A_n,Name,Ra_1,Dec_1,a26_1,b/a,AB,Kmag,f_Kmag,W50,TType,Tdw1,Tdw2,RVel,Dis,f_Dis,A26_1a,inc,Vm,AB_int,SBB,logKLum,logM26,l_logMHI,logMHI,VLG,Theta1,MD,Theta5,Thetaj,l_mag_B,mag_B,e_mag_B,l_mag_FUV,mag_FUV,e_mag_FUV,l_mag_HI,mag_HI,e_mag_HI,l_mag_Ha,mag_Ha,e_mag_Ha,cz,e_cz,e_W50,r_W50,DM,e_DM,BMag,l_SFRHa,logSFRHa,l_PHa,PHa,l_FHa,FHa,l_SFRFUV,logSFRFUV,l_PFUV,PFUV,l_FFUV,FFUV,KLum,M26,MHI,SFRHa,SFRFUV,SFR_UNGC,logSFR_UNGC,SFR_UNGC_Gyr,logSFR_UNGC_Gyr,StellarMass,logStellarMass,PGC,OBJNAME,ID_NED,ID_NEDD,ID_IRAS,ID_2MASS,SDSS_PHOTID,SDSS_SPECID,RA_2,DEC_2,F_ASTROM,R1,R2,PA,RSOURCE,RFLAG,T,E_T,INCL,V,E_V,V_VIR,E_V_VIR,NDIST,EDIST,D,E_D,D_LO68,D_HI68,D_LO95,D_HI95,DMETHOD,UT,BT,VT,IT,E_UT,E_BT,E_VT,E_IT,AG,AI,S12,S25,S60,S100,Q12,Q25,Q60,Q100,WF1,WF2,WF3,WF4,E_WF1,E_WF2,E_WF3,E_WF4,WFPOINT,WFTREAT,J,H,K,E_J,E_H,E_K,FLAG_2MASS,U,G,R,I,Z,E_U,E_G,E_R,E_I,E_Z,logL_TIR,logL_FIR,logL_60u,logL_12u,logL_22u,logL_K,ML_RATIO,logSFR_TIR,logSFR_FIR,logSFR_60u,logSFR_12u,logSFR_22u,logSFR_HEC,FLAG_SFR_HEC,logM_HEC,logSFR_GSW,logM_GSW,MIN_SNR,METAL,FLAG_METAL,CLASS_SP,AGN_S17,AGN_HEC,Separation,merge_D,merge_V,merge_T,merge_logKLum,merge_Kmag,merge_Bmag,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,M_ratio,logM_ratio,ID,gr,bv,bu,MB,MR
705,-1.31871413659842,1026,8.61381385238372,4.10973531574363E8,1.16807844826854E-10,-1.26614147624242,0.0904656618813273,11.2150907784848,2.07930746805084,9.22983648363636,4.63169874552558,1.61397686730303E9,8.86376525971625E8,1.51319859757576,0.660823016322206,0.0525726603559939,Keep,705,-1.31871413659842,1026,8.61381385238372,4.10973531574363E8,1.16807844826854E-10,-1.32202770242424,0.0987954709399097,9.20196226666667,1.5198469154325,4.20446332424242,0.951786957834046,8.38613930393939E8,1.16550874560384E8,2.24752520878788,0.361923866921317,-0.00331356582582409,Keep,8.613813852383716,1.1680784482685375E-10,1026,1.3241705082546318,10.270580650467698,1.3996417686730354E9,NGC2366,112.22749999999999,69.20527777777778,7.24,0.36,0.16,9.1,*,99,9,Im,N,96,3.28,TRGB,6.87,90,43,0.05,24.4,8.7,9.17,,8.63,251,0.8,NGC2403,1.0,1.91,,11.68,0.06,,12.74,0.05,,11.83,,,13.89,0.03,96,0,0,1981ApJ...247..823T,27.58,0.03,-16.11,,-0.95,,0.49,,-0.29,,-1.12,,0.32,,-0.12,5.011872336272715E8,1.4791083881682072E9,4.265795188015934E8,0.11220184543019636,0.07585775750291836,0.09402980146655736,-1.0267344808548835,9.402980146655735E7,7.973265519145117,3.007123401763629E8,8.478151250383643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,96.0,9.0,8.7,9.1,11.68,-1.3187141365984183,0.04800493250408223,8.613813852383716,4.1097353157436264E8,1.1680784482685375E-10,-9.932527988982134,1.3805043790355664,0.14003778858337054,1026,,,,-15.899369218558396,
706,-0.640712371306483,1031,10.7238138523837,5.29436467808418E10,4.31990082285303E-12,-0.62602560730303,0.10062806232198,11.1545742590909,1.71992391219127,1.55273112030303,0.289490744777162,6.92579035424242E10,5.50741727324108E8,7.23512192848485,0.377898307157347,0.0146867640034529,Keep,706,-0.640712371306483,1031,10.7238138523837,5.29436467808418E10,4.31990082285303E-12,-0.611768359424242,0.101905098826772,12.1810835421212,1.35669056657389,1.73416503909091,0.241810324669142,6.93247060575758E10,5.50192553153525E8,7.06086715666667,0.364198166958217,0.0289440118822407,Keep,10.723813852383717,4.319900822853028E-12,1031,1.0277481637272923E-8,1.323281371836991E9,2.944781814930052E25,NGC2683,133.17041666666665,33.41722222222222,13.49,0.24,0.14,6.3,,428,3,,,411,9.82,TRGB,37.51,90,202,1.12,23.3,10.81,11.25,,9.14,365,-0.3,N2683dw2,-0.2,-0.82,,10.34,,,14.4,0.05,,12.93,,,14.71,0.17,411,4,4,2005ApJS..160..149S,29.96,0.38,-20.88,,-0.1,,-0.77,,-0.63,,-0.02,,-0.69,,-0.71,6.456542290346562E10,1.7782794100389227E11,1.3803842646028867E9,0.7943282347242815,0.954992586021436,0.8746604103728588,-0.05816053043783315,8.746604103728586E8,8.941839469562167,3.873925374207937E10,10.588151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82,411.0,3.0,10.81,6.3,10.34,-0.6407123713064832,0.22871130329339862,10.723813852383717,5.294364678084181E10,4.319900822853028E-12,-11.3645262236902,0.03467670218338987,-1.4599622114166309,1031,,,,-19.62055743893475,
707,-1.38998914048348,1034,10.7138138523837,5.17385022473759E10,7.87402894872234E-13,-1.37941573727273,0.100726837578592,11.8927882921212,1.19887746209589,1.26880290727273,0.147532690507073,6.73254515969697E10,5.17449980523903E8,9.39405776242424,0.310601630714981,0.010573403210749,Keep,707,-1.38998914048348,1034,10.7138138523837,5.17385022473759E10,7.87402894872234E-13,-1.36881046463636,0.0998188605182583,12.3261122127273,1.10950248176177,1.32589306,0.139949391773236,6.73224140575758E10,5.21061119887257E8,9.3162003630303,0.310019018285905,0.0211786758471126,Keep,10.713813852383717,7.874028948722344E-13,1034,1.100278900285567E-8,1.2360502411225233E9,4.57661314086677E24,NGC2784,138.08083333333332,-24.171666666666667,5.5,0.4,0.93,6.3,,,-2,,,687,9.82,SBF,19.27,90,,0.0,23.1,10.8,,,,398,3.1,KK73,3.2,0.23,,11.24,,,16.73,0.66,,,,,16.91,0.25,687,80,,,29.96,0.25,-19.65,,-1.06,,-1.72,,,,-1.21,,-1.87,,,6.3095734448019424E10,,,0.08709635899560805,0.06165950018614822,0.07437792959087813,-1.1285559149763948,7.437792959087813E7,7.871444085023605,3.785744066881165E10,10.578151250383645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82,687.0,-2.0,10.8,6.3,11.24,-1.3899891404834763,0.04073904644593741,10.713813852383717,5.173850224737593E10,7.874028948722344E-13,-12.103802992867193,,,1034,,,,-18.720557438934748,
708,-3.225,1036,8.32381385238372,2.10772454187047E8,2.82609103654692E-12,-3.21233121151515,0.100648797740979,11.34204602,1.59484145825954,1.46332464181818,0.244555314799837,2.75036088030303E8,2128714.38212657,7.79161066333333,0.355095034448657,0.0126687884848486,Keep,708,-3.225,1036,8.32381385238372,2.10772454187047E8,2.82609103654692E-12,-3.20002556090909,0.100379430407114,12.16985645,1.33423180210253,1.59683959909091,0.214054186128256,2.75157810848485E8,2123672.02893738,7.65382387151515,0.348115708582194,0.0249744390909092,Keep,8.323813852383717,2.8260910365469235E-12,1036,1.0533696367286363E-8,1.291094742604923E9,7.3009154921959264E22,NGC2784 dw01,138.0770833333333,-24.211111111111112,0.89,0.89,0.89,12.3,*,,-3,Sph,L,,9.8,mem,3.29,33,,0.0,25.3,8.41,,<,7.03,,5.0,NGC2784,5.1,1.56,,17.2,,>,23.0,,>,18.2,,,,,,,,,29.96,,-13.65,,,,,,,<,-3.75,<,-2.02,>,0.92,2.5703957827688646E8,,1.0715193052376071E7,,1.7782794100389227E-4,1.7782794100389227E-4,-3.75,177827.94100389225,5.25,1.5422374696613187E8,8.188151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,-3.0,8.41,12.3,17.2,-3.225,5.956621435290103E-4,8.323813852383717,2.1077245418704692E8,2.8260910365469235E-12,-11.548813852383716,0.06761418048970076,-1.1699622114166308,1036,,,,-12.756130378462476,
709,-2.04747049127937,1042,8.29381385238372,1.96704299359599E8,4.55738434684948E-11,-2.01771928818182,0.102040779527015,10.758127999697,2.26918734274321,3.12070906636364,1.05251479079911,2.97417471515152E8,2.44318793543835E7,3.6322439769697,0.602248216161987,0.0297512030975535,Keep,709,-2.04747049127937,1042,8.29381385238372,1.96704299359599E8,4.55738434684948E-11,-2.00956388939394,0.0949638184220077,11.9141303648485,1.42511054728315,3.59072316424242,0.709349904544787,3.03820615424242E8,1.90979022310178E7,3.38967027030303,0.428140875067976,0.0379066018854322,Keep,8.293813852383717,4.55738434684948E-11,1042,3.3023131570477675,4.118325353540442,3.038143542355643E8,UGC02716,51.02999999999999,17.754166666666666,1.58,0.56,0.59,11.5,,44,8,,,381,6.66,TRGB,3.41,57,21,0.0,23.7,8.38,8.23,,7.71,467,,,,,,14.47,,,17.07,0.06,,15.67,,,18.81,0.02,381,0,1,2003A&A...401..483H,29.12,,-15.24,,-2.23,,-0.47,,0.07,,-1.95,,-0.19,,-0.21,2.3988329190194947E8,1.698243652461746E8,5.128613839913648E7,0.00588843655355589,0.011220184543019636,0.008554310548287763,-2.0678149875419596,8554310.548287762,6.93218501245804,1.4392997514116967E8,8.158151250383645,12719,UGC02716,UGC 02716,,,,1237673284125720642,-,51.030608,17.753445,1,0.463,0.271,90.7,H,1,8.0,0.8,63.21,380.7,3.0,340.0,12.55,0,0,4.7268,2.1004,3.031,7.3714,1.9436,11.4957,Z,,15.355,,,,0.319,,,0.599,0.427,,,,,0,0,0,0,,15.941994,13.562849,,,0.156541,1.221253,,0,0,,,,,,,0,19.897,19.43,19.546,19.998,20.164,0.048,0.015,0.021,0.041,0.176,,,,,,,,,,,,,,,,,,,,-1,-1,?,?,3.330914696594281,4.7268,380.7,8.0,8.38,11.5,15.354999542236328,-2.0474704912793715,0.008964570948594288,8.293813852383717,1.9670429935959858E8,4.55738434684948E-11,-10.341284343663089,0.34676702183389796,-0.45996221141663174,1042,-0.11599922,,,-13.017836592047505,-11.909289892643178
710,-1.39287111729402,1044,8.81381385238372,6.51349152473911E8,6.21319566155104E-11,-1.35475193451515,0.103890992516949,10.8310534615152,2.29326558906177,3.93508902848485,1.6160405191513,1.11322601275758E9,2.17074298163958E8,3.00499895018182,0.669753424800336,0.0381191827788678,Keep,710,-1.39287111729402,1044,8.81381385238372,6.51349152473911E8,6.21319566155104E-11,-1.37192169972727,0.0927493354193429,11.4242867863636,1.524936976229,3.94790469909091,0.826817639215457,1.0828230350303E9,9.05101851498967E7,2.96281723121212,0.405760560895204,0.0209494175667466,Keep,8.813813852383717,6.213195661551037E-11,1044,2.7063683665341225,5.0251843644687115,1.1252650276962347E9,NGC3037,147.84999999999997,-27.011111111111113,1.29,0.87,0.39,11.1,,91,8,,,887,10.28,NAM,4.17,30,79,0.05,22.6,8.9,9.49,,8.52,591,0.0,NGC2997,0.1,1.6,,13.64,,,15.9,0.06,,14.59,,,16.76,0.1,887,5,,2004AJ....128...16K,30.06,,-16.86,,-1.06,,0.18,,-0.29,,-1.22,,0.02,,-0.13,7.943282347242821E8,3.0902954325135922E9,3.311311214825908E8,0.08709635899560805,0.06025595860743578,0.07367615880152192,-1.132673024705742,7.367615880152191E7,7.867326975294258,4.765969408345693E8,8.678151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28,887.0,8.0,8.9,11.1,13.64,-1.3928711172940194,0.04046959728305851,8.813813852383717,6.513491524739114E8,6.213195661551037E-11,-10.206684969677736,0.6761418048970063,-0.16996221141663165,1044,,,,-16.419965573296285,
711,-1.29710792537993,1050,8.74381385238372,5.54388039821425E8,9.10077174924935E-11,-1.2387956529697,0.103554099134644,11.1654674130303,2.20070807086933,6.58132842515151,3.57036900225201,1.46216319727273E9,7.50066403479665E8,2.05624434784848,0.736762908107636,0.0583122724102312,Keep,711,-1.29710792537993,1050,8.74381385238372,5.54388039821425E8,9.10077174924935E-11,-1.2952178770303,0.0961010965574963,10.24710723,1.60410267027845,4.17917830575758,0.933641280209999,1.03123609575758E9,1.1683920702865E8,2.51520110939394,0.378529992526749,0.00189004834962514,Keep,8.743813852383717,9.100771749249353E-11,1050,1.9034073028680716,7.145081338874446,1.270594025627445E9,NGC3274,158.07124999999996,27.66861111111111,2.4,0.48,0.1,10.7,,160,7,,,541,7.98,BS,5.53,63,79,0.25,23.4,8.83,9.6,,8.76,465,-1.0,NGC3486,-0.7,-1.99,,13.21,,,14.47,0.06,,13.45,,,16.16,0.18,541,1,2,2011AJ....142..170H,29.51,0.4,-16.65,,-1.06,,0.25,,-0.05,,-0.94,,0.37,,-0.17,6.760829753919818E8,3.9810717055349693E9,5.754399373371567E8,0.08709635899560805,0.1148153621496883,0.10095586057264817,-0.9958684648284692,1.0095586057264817E8,8.004131535171531,4.056497852351891E8,8.608151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,541.0,7.0,8.83,10.7,13.21,-1.2971079253799283,0.05045359010928552,8.743813852383717,5.543880398214252E8,9.100771749249353E-11,-10.040921777763645,1.380504379035561,0.1400377885833688,1050,,,,-16.300014456753647,
712,-3.617,1056,7.08381385238372,1.21286887829793E7,1.9915267657248E-11,-3.59821733030303,0.101300671605759,10.77204616,2.13750390309466,2.17948094,0.57997993274309,1.64607209090909E7,323554.810068433,5.05401905484849,0.493738471356038,0.0187826696969693,Keep,712,-3.617,1056,7.08381385238372,1.21286887829793E7,1.9915267657248E-11,-3.57105091757576,0.100661234523788,12.2086691921212,1.38914754236699,2.61133077818182,0.440714741755859,1.66611956878788E7,358015.11017272,4.73481250969697,0.424197336921434,0.0459490824242419,Keep,7.083813852383717,1.9915267657248003E-11,1056,1.30284096553069E-8,1.0438726106881566E9,1.935334785155639E22,NGC3368dwTBG,161.78333333333333,11.283888888888889,0.35,0.95,0.1,15.4,*,,-2,Sph,X,,10.4,mem,1.09,21,,0.0,25.9,7.17,,,,,2.8,NGC3368,2.9,2.1,,19.64,,>,23.0,,,,,,,,,,,,30.09,,-10.55,,,,,,,<,-4.31,<,-1.34,,,1.4791083881682072E7,,,,4.897788193684466E-5,4.897788193684466E-5,-4.31,48977.88193684466,4.69,8874650.329009242,6.948151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,-2.0,7.17,15.4,19.64,-3.6169999999999995,2.415460834444943E-4,7.083813852383717,1.21286887829793E7,1.9915267657248003E-11,-10.700813852383716,,,1056,,,,-10.445166696493901,
713,-0.654989140483476,1060,9.55381385238372,3.57942982436937E9,6.18296811848807E-11,-0.616545167909091,0.104610698178,10.8525709721212,2.29559753808237,3.94567376545455,1.6602871183512,6.12721289515152E9,1.31195573248638E9,3.0089934159697,0.673054312942698,0.0384439725743855,Keep,713,-0.654989140483476,1060,9.55381385238372,3.57942982436937E9,6.18296811848807E-11,-0.632829902606061,0.0933824905009053,11.4431927290909,1.51250766301553,3.95317973787879,0.823078391454911,5.95090606454545E9,5.0250788314849E8,2.96318524484848,0.405635167588487,0.0221592378774157,Keep,9.553813852383717,6.182968118488068E-11,1060,2.7160933227037503,5.007191721402932,6.169425647064262E9,NGC3432,163.12958333333333,36.61888888888889,5.37,0.22,0.06,9.1,,248,8,,,611,9.14,TRGB,13.62,80,113,0.77,23.0,9.64,10.31,,9.51,587,,,,,,11.67,,,13.38,0.05,,11.86,,,14.45,0.0,611,6,,1981ApJS...47..139F,29.81,,-18.97,,-0.16,,0.34,,-0.2,,-0.01,,0.49,,-0.35,4.365158322401666E9,2.0417379446695316E10,3.235936569296281E9,0.6918309709189365,0.9772372209558107,0.8345340959373736,-0.07855591497639484,8.345340959373735E8,8.921444085023605,2.6190949934409995E9,9.418151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,611.0,8.0,9.64,9.1,11.67,-0.6549891404834763,0.22131500486441133,9.553813852383717,3.5794298243693657E9,6.182968118488068E-11,-10.208802992867193,1.2023690499149007,0.08003778858336834,1060,,,,-18.134730978669158,
714,-0.354790125826063,1062,11.0038138523837,1.00882039206615E11,4.37921252091955E-12,-0.34133715702,0.101236342647568,11.1610626812121,1.72936391440658,1.55709803636364,0.291709130246128,1.31980462454545E11,1.04001170086394E9,7.21967282727273,0.380069910188808,0.0134529688060629,Keep,714,-0.354790125826063,1062,11.0038138523837,1.00882039206615E11,4.37921252091955E-12,-0.325779875997273,0.101597073957997,12.1744433333333,1.37251143884243,1.73783192484848,0.245093426836344,1.32111830151515E11,1.05960437323112E9,7.04278438939394,0.364581765133501,0.0290102498287902,Keep,11.003813852383717,4.3792125209195485E-12,1062,1.0104203943611067E-8,1.3459744157875335E9,5.884974427839781E25,NGC3521,166.4525,-0.035833333333333335,10.96,0.46,0.25,5.8,,441,4,,,797,10.7,TF,34.92,66,228,0.66,22.8,11.09,11.32,,9.65,598,2.2,NGC3521sat,2.2,-0.19,,9.83,,,13.53,0.07,,11.84,,,13.19,0.23,797,18,,2005MNRAS.361...34D,30.15,,-21.22,,0.5,,-0.45,,-0.71,,0.12,,-0.83,,-0.33,1.2302687708123811E11,2.0892961308540408E11,4.466835921509635E9,3.1622776601683795,1.318256738556407,2.2402671993623935,0.3502998202484815,2.2402671993623934E9,9.350299820248482,7.381612624874286E10,10.868151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,797.0,4.0,11.09,5.8,9.83,-0.35479012582606295,0.4417838892295063,11.003813852383717,1.0088203920661525E11,4.3792125209195485E-12,-11.35860397820978,0.058889489371248216,-1.2299622114166304,1062,,,,-20.31691888842605,
715,-3.533,1063,8.53381385238372,3.41832894445674E8,8.57405268151017E-13,-3.5224991730303,0.0996449504838249,11.8595691063636,1.22190288239731,1.27957969060606,0.152084524875224,4.44825404393939E8,3402108.738808,9.2897680830303,0.309522729774121,0.0105008269696971,Keep,715,-3.533,1063,8.53381385238372,3.41832894445674E8,8.57405268151017E-13,-3.51227874757576,0.100190061188133,12.3117228348485,1.12122557035145,1.33973708,0.143917039035979,4.44807746909091E8,3453208.94894848,9.21051255909091,0.314434517132512,0.0207212524242428,Keep,8.533813852383716,8.574052681510173E-13,1063,1.0977088234797298E-8,1.2389442180931087E9,3.3079931601535782E22,NGC3521sat,166.41958333333332,0.12083333333333333,2.51,0.77,0.22,11.9,*,,-1,Sph,X,,10.7,mem,8.13,45,,0.0,26.7,8.62,,,,,4.7,NGC3521,4.7,1.85,,16.2,,>,23.0,,,,,,,,,,,,30.15,,-14.17,,,,,,,<,-4.19,<,-2.67,,,4.1686938347033465E8,,,,6.456542290346549E-5,6.456542290346549E-5,-4.19,64565.422903465485,4.81,2.5012163008220077E8,8.398151250383643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,-1.0,8.62,11.9,16.2,-3.5330000000000004,2.9308932452503186E-4,8.533813852383716,3.418328944456744E8,8.574052681510173E-13,-12.066813852383715,,,1063,,,,-13.94691888842605,
716,-1.92386160065182,1071,7.96381385238372,9.20055132527612E7,1.29516335158643E-10,-1.88109809545455,0.0867329048336573,11.1003560590909,2.07776903970941,10.2282812912121,4.85879349386582,4.19532611363636E8,2.25811645718314E8,1.34992753172727,0.622588140868067,0.0427635051972783,Keep,716,-1.92386160065182,1071,7.96381385238372,9.20055132527612E7,1.29516335158643E-10,-1.92851278212121,0.0993052204020777,8.75822585484848,1.46871638355967,4.20938691030303,0.967093096158144,1.96378822606061E8,3.00511137925135E7,2.13995456060606,0.358805605100829,-0.00465118146938814,Keep,7.963813852383717,1.295163351586428E-10,1071,1.0688138306511041,12.724386240132295,4.130980324860307E8,ESO104-022,283.9216666666666,-64.81083333333333,1.48,0.67,0.36,13.0,*,38,10,Ir,L,797,8.95,TRGB,4.1,55,17,0.0,24.9,8.05,8.15,,8.53,654,1.1,NGC6684,1.2,1.77,,15.63,,,17.55,0.3,,14.27,,,18.19,0.13,797,2,,2004AJ....128...16K,29.76,0.06,-14.49,,-1.77,,0.32,,0.43,,-2.06,,0.03,,0.72,1.1220184543019652E8,1.4125375446227553E8,3.3884415613920206E8,0.016982436524617443,0.008709635899560805,0.012846036212089124,-1.891230858074034,1.2846036212089123E7,7.108769141925966,6.732110725811791E7,7.828151250383645,62572,ESO104-022,ESO 104- G 022,ESO 104- G 022,,,-,-,283.921497,-64.811389,1,0.552,0.348,115.2,H,1,10.0,0.4,58.81,796.2,2.9,603.6,10.38,1,1,8.9536,0.4123,8.5507,9.3756,8.1658,9.8175,N,,15.63,,,,0.2,,,0.358,0.374,,,,,0,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,?,?,2.0172205488274537,8.9536,796.2,10.0,8.05,13.0,15.630000114440918,-1.9238616006518239,0.011916216890887565,7.963813852383717,9.200551325276116E7,1.295163351586428E-10,-9.887675453035541,4.898214375773987,0.6900377885833678,1071,,,,-14.129988327937657,
717,-1.41210768897061,1084,8.54381385238372,3.49795205417307E8,1.10682372215368E-10,-1.3563178369697,0.0938714441594931,11.2448838990909,2.11688697261408,8.69855280393939,4.49591584539682,1.27054253890909E9,7.06494763905132E8,1.61412174809091,0.691053035019435,0.055789852000911,Keep,717,-1.41210768897061,1084,8.54381385238372,3.49795205417307E8,1.10682372215368E-10,-1.41479261151515,0.0975273784925399,9.43076886575758,1.54048970708142,4.20012081848485,0.952757385581854,6.98110597818182E8,9.25554715269559E7,2.30576569151515,0.365666691845877,-0.00268492254454356,Keep,8.543813852383717,1.1068237221536818E-10,1084,1.4534865180599896,9.35681193531283,1.0662287239460251E9,NGC4288,185.15874999999997,46.291666666666664,2.34,0.71,0.06,11.3,,154,7,,,533,8.24,NAM,5.62,45,94,0.14,23.6,8.63,9.76,,8.63,588,0.6,NGC4258,0.8,1.76,,13.3,,,14.69,0.05,,13.84,,,16.58,0.07,533,17,,2009MNRAS.400..743K,29.58,,-16.48,,-1.23,,0.27,,-0.01,,-1.1,,0.4,,-0.14,4.265795188015934E8,5.754399373371567E9,4.265795188015934E8,0.0588843655355589,0.07943282347242814,0.06915859450399352,-1.1601538413865826,6.915859450399351E7,7.839846158613417,2.5594771128095603E8,8.408151250383645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,533.0,7.0,8.63,11.3,13.3,-1.412107688970608,0.0387161631251495,8.543813852383717,3.497952054173066E8,1.1068237221536818E-10,-9.955921541354325,1.6219512195121952,0.21003778858336913,1084,,,,-16.27963605848558,
718,-1.49899995326996,1088,8.61240005493164,4.09637828182626E8,7.73748805902657E-11,-1.45052886454545,0.106747170010868,10.9985382942424,2.26759828819255,5.11958815,2.61218386692734,8.52626713848485E8,3.39125178494105E8,2.48420257648485,0.730420367349752,0.0484710887245039,Keep,718,-1.49899995326996,1088,8.61240005493164,4.09637828182626E8,7.73748805902657E-11,-1.49005326393939,0.0939545108769608,10.8207447257576,1.59687523509845,4.11313480121212,0.90267457177525,7.24136669787879E8,7.310691810093E7,2.69730704060606,0.389793947277654,0.00894668933056453,Keep,8.61240005493164,7.737488059026567E-11,1088,2.255573585059674,6.029508454116869,8.083661451954957E8,UGC02773,53.02958333333333,47.79361111111111,1.2,0.75,2.43,9.8,,81,9,Im,N,216,7.52,NAM,4.4,47,48,0.03,22.7,9.24,9.08,,8.51,395,-0.9,Maffei2,-0.6,,,15.0,,,,,,13.93,,,15.94,0.01,216,1,1,2000A&AS..141..469H,29.38,,-16.84,,-0.57,,0.33,,-0.79,,,,,,,1.7378008287493763E9,1.202264434617413E9,3.235936569296281E8,0.2691534803926916,,0.2691534803926916,-0.57,2.6915348039269155E8,8.43,1.0426804972496257E9,9.018151250383644,13115,UGC02773,UGC 02773,UGC 02773,,03320732+4747385,1237670962171740218,-,53.03033,47.794058,0,0.537,0.422,130.5,H,1,10.0,1.4,42.98,219.7,5.8,335.3,11.56,1,1,4.4055,0.8115,3.6644,5.2966,3.0479,6.368,N,,14.943,,,,0.32,,,2.457,0.196,,,,,0,0,0,0,9.683158,9.56591,6.564282,3.791047,5.23E-4,0.001398,0.004353,0.006315,0,0,10.817,10.078,9.766,0.036,0.04,0.047,2,16.042,14.437,13.439,12.89,12.687,0.015,0.002,0.002,0.003,0.005,,,,40.6385,40.8605,8.6976,,,,,-1.487,-1.351,-1.499,W3,8.6124,,,,,-1,-1,?,?,2.4185012357890403,4.4055,219.7,10.0,8.697600364685059,9.765999794006348,14.942999839782715,-1.4989999532699585,0.03169567804088642,8.61240005493164,4.096378281826256E8,7.737488059026567E-11,-10.1114000082016,1.0506343264873785,0.02145158603544492,1088,0.99800014,,,-13.276976188109693,-17.20283466094757
